Time & Date,MachineName,UserComment,UserID,GELHtrOn,GELLevelSwitch,GELMtrOn,GELHtrOut(%),GELTempCell(degF),GELTempMud(degF),GELDialPoll,Depth(ft),TVD(ft),T/D Activity,Lag Depth(ft),Hole Depth(ft),Hole TVD(ft),GELMotorSpeed(rpm),GelHtrOnTm(min),GelHtrOffTm(min)
31-Jul-24 20:39:25:058,DRUPLUS999,,,0,0,1,0,93.74,93.74,114,,,,,,,600,0,0
31-Jul-24 20:39:27:058,DRUPLUS999,,,0,0,1,0,93.74,93.74,114.1,,,,,,,600,0,0
31-Jul-24 20:39:29:060,DRUPLUS999,,,0,0,1,0,93.74,93.74,114.1,,,,,,,600,0,0
31-Jul-24 20:39:31:061,DRUPLUS999,,,0,0,1,0,93.74,93.56,114,,,,,,,600,0,0
31-Jul-24 20:39:33:059,DRUPLUS999,,,0,0,1,0,93.74,93.56,113.9,,,,,,,600,0,0
31-Jul-24 20:39:35:058,DRUPLUS999,,,0,0,1,0,93.74,93.56,114.1,,,,,,,600,0,0
31-Jul-24 20:39:37:060,DRUPLUS999,,,0,0,1,0,93.74,93.56,114.1,,,,,,,600,0,0
31-Jul-24 20:39:39:059,DRUPLUS999,,,0,0,1,0,93.74,93.74,114.1,,,,,,,600,0,0
31-Jul-24 20:39:41:059,DRUPLUS999,,,0,0,1,0,93.74,93.74,113.9,,,,,,,600,0,0
31-Jul-24 20:39:43:060,DRUPLUS999,,,0,0,1,0,93.74,93.74,114.1,,,,,,,600,0,0
31-Jul-24 20:39:45:062,DRUPLUS999,,,0,0,1,0,93.74,93.74,114.1,,,,,,,600,0,0
31-Jul-24 20:39:47:068,DRUPLUS999,,,0,0,1,0,93.74,93.74,115.1,,,,,,,600,0,0
31-Jul-24 20:39:49:066,DRUPLUS999,,,0,0,1,0,93.74,93.74,114,,,,,,,600,0,0
31-Jul-24 20:39:51:061,DRUPLUS999,,,0,0,1,0,93.74,93.74,114.1,,,,,,,600,0,0
31-Jul-24 20:39:53:069,DRUPLUS999,,,0,0,1,0,93.74,93.74,114.2,,,,,,,600,0,0
31-Jul-24 20:39:55:061,DRUPLUS999,,,0,0,1,0,93.74,93.74,114.1,,,,,,,600,0,0
31-Jul-24 20:39:57:062,DRUPLUS999,,,0,0,1,0,93.56,93.74,114,,,,,,,600,0,0
31-Jul-24 20:39:59:062,DRUPLUS999,,,0,0,1,0,93.56,93.74,113.9,,,,,,,600,0,0
31-Jul-24 20:40:01:063,DRUPLUS999,,,0,0,1,0,93.56,93.74,114.2,,,,,,,600,0,0
31-Jul-24 20:40:03:063,DRUPLUS999,,,0,0,1,0,93.56,93.74,114.1,,,,,,,600,0,0
31-Jul-24 20:40:05:065,DRUPLUS999,,,0,0,1,0,93.56,93.74,114,,,,,,,600,0,0
31-Jul-24 20:40:07:066,DRUPLUS999,,,0,0,1,0,93.56,93.74,113.9,,,,,,,600,0,0
31-Jul-24 20:40:09:063,DRUPLUS999,,,0,0,1,0,93.56,93.74,114,,,,,,,600,0,0
31-Jul-24 20:40:11:063,DRUPLUS999,,,0,0,1,0,93.56,93.74,114.1,,,,,,,600,0,0
31-Jul-24 20:40:13:077,DRUPLUS999,,,0,0,1,0,93.56,93.56,114.1,,,,,,,600,0,0
31-Jul-24 20:40:15:063,DRUPLUS999,,,0,0,1,0,93.56,93.56,114.1,,,,,,,600,0,0
31-Jul-24 20:40:17:066,DRUPLUS999,,,0,0,1,0,93.56,93.56,113.8,,,,,,,600,0,0
31-Jul-24 20:40:19:067,DRUPLUS999,,,0,0,1,0,93.56,93.56,114.1,,,,,,,600,0,0
31-Jul-24 20:40:21:067,DRUPLUS999,,,0,0,1,0,93.56,93.56,114.2,,,,,,,600,0,0
31-Jul-24 20:40:23:067,DRUPLUS999,,,0,0,1,0,93.56,93.56,114.2,,,,,,,600,0,0
31-Jul-24 20:40:25:072,DRUPLUS999,,,0,0,1,0,93.56,93.56,114,,,,,,,600,0,0
31-Jul-24 20:40:27:063,DRUPLUS999,,,0,0,1,0,93.56,93.56,113.9,,,,,,,600,0,0
