Time & Date,MachineName,UserComment,UserID,GELHtrOn,GELLevelSwitch,GELMtrOn,GELHtrOut(%),GELTempCell(degF),GELTempMud(degF),GELDialPoll,Depth(ft),TVD(ft),T/D Activity,Lag Depth(ft),Hole Depth(ft),Hole TVD(ft),GELMotorSpeed(rpm),GelHtrOnTm(min),GelHtrOffTm(min)
31-Jul-24 20:10:30:921,DRUPLUS999,,,0,0,1,0,87.08,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:10:32:918,DRUPLUS999,,,0,0,1,0,87.08,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:10:34:917,DRUPLUS999,,,0,0,1,0,87.08,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:10:36:918,DRUPLUS999,,,0,0,1,0,87.08,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:10:38:919,DRUPLUS999,,,0,0,1,0,87.08,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:10:40:919,DRUPLUS999,,,0,0,1,0,87.08,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:10:42:918,DRUPLUS999,,,0,0,1,0,87.08,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:10:44:918,DRUPLUS999,,,0,0,1,0,87.08,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:10:46:919,DRUPLUS999,,,0,0,1,0,87.08,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:10:48:920,DRUPLUS999,,,0,0,1,0,87.08,86.72,144.3,,,,,,,600,0,0
31-Jul-24 20:10:50:920,DRUPLUS999,,,0,0,1,0,87.08,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:10:52:920,DRUPLUS999,,,0,0,1,0,87.08,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:10:54:919,DRUPLUS999,,,0,0,1,0,87.08,86.9,144.1,,,,,,,600,0,0
31-Jul-24 20:10:56:919,DRUPLUS999,,,0,0,1,0,87.08,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:10:58:920,DRUPLUS999,,,0,0,1,0,86.9,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:11:00:921,DRUPLUS999,,,0,0,1,0,86.9,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:11:02:929,DRUPLUS999,,,0,0,1,0,86.9,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:11:04:922,DRUPLUS999,,,0,0,1,0,86.9,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:11:06:927,DRUPLUS999,,,0,0,1,0,86.9,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:11:08:922,DRUPLUS999,,,0,0,1,0,86.9,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:11:10:922,DRUPLUS999,,,0,0,1,0,86.9,86.9,144.1,,,,,,,600,0,0
31-Jul-24 20:11:12:924,DRUPLUS999,,,0,0,1,0,86.9,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:11:14:922,DRUPLUS999,,,0,0,1,0,86.9,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:11:16:925,DRUPLUS999,,,0,0,1,0,86.9,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:11:18:923,DRUPLUS999,,,0,0,1,0,86.9,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:11:20:928,DRUPLUS999,,,0,0,1,0,86.9,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:11:22:923,DRUPLUS999,,,0,0,1,0,86.9,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:11:24:928,DRUPLUS999,,,0,0,1,0,86.9,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:11:26:923,DRUPLUS999,,,0,0,1,0,86.9,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:11:28:930,DRUPLUS999,,,0,0,1,0,86.9,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:11:30:926,DRUPLUS999,,,0,0,1,0,86.9,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:11:32:925,DRUPLUS999,,,0,0,1,0,86.9,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:11:34:925,DRUPLUS999,,,0,0,1,0,86.9,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:11:36:928,DRUPLUS999,,,0,0,1,0,86.9,86.9,144.1,,,,,,,600,0,0
31-Jul-24 20:11:38:923,DRUPLUS999,,,0,0,1,0,86.9,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:11:40:928,DRUPLUS999,,,0,0,1,0,86.9,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:11:42:925,DRUPLUS999,,,0,0,1,0,86.9,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:11:44:929,DRUPLUS999,,,0,0,1,0,86.9,86.9,144.1,,,,,,,600,0,0
31-Jul-24 20:11:46:924,DRUPLUS999,,,0,0,1,0,86.9,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:11:48:925,DRUPLUS999,,,0,0,1,0,86.9,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:11:50:925,DRUPLUS999,,,0,0,1,0,86.9,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:11:52:925,DRUPLUS999,,,0,0,1,0,86.9,86.9,144.1,,,,,,,600,0,0
31-Jul-24 20:11:54:927,DRUPLUS999,,,0,0,1,0,86.9,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:11:56:925,DRUPLUS999,,,0,0,1,0,86.9,86.72,144.2,,,,,,,600,0,0
31-Jul-24 20:11:58:926,DRUPLUS999,,,0,0,1,0,86.9,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:12:00:925,DRUPLUS999,,,0,0,1,0,86.9,86.72,144.1,,,,,,,600,0,0
31-Jul-24 20:12:02:926,DRUPLUS999,,,0,0,1,0,86.72,86.72,144.2,,,,,,,600,0,0
31-Jul-24 20:12:04:925,DRUPLUS999,,,0,0,1,0,86.72,86.72,144.2,,,,,,,600,0,0
31-Jul-24 20:12:06:931,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:12:08:925,DRUPLUS999,,,0,0,1,0,86.72,86.72,144.1,,,,,,,600,0,0
31-Jul-24 20:12:10:933,DRUPLUS999,,,0,0,1,0,86.72,86.72,144.2,,,,,,,600,0,0
31-Jul-24 20:12:12:925,DRUPLUS999,,,0,0,1,0,86.72,86.72,144.2,,,,,,,600,0,0
31-Jul-24 20:12:14:928,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:12:16:926,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.1,,,,,,,600,0,0
31-Jul-24 20:12:18:925,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.1,,,,,,,600,0,0
31-Jul-24 20:12:20:925,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:12:22:929,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:12:24:931,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:12:26:927,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.1,,,,,,,600,0,0
31-Jul-24 20:12:28:928,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:12:30:928,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:12:32:932,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:12:34:929,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.1,,,,,,,600,0,0
31-Jul-24 20:12:36:928,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:12:38:928,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:12:40:935,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:12:42:928,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.1,,,,,,,600,0,0
31-Jul-24 20:12:44:928,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:12:46:929,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:12:48:931,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:12:50:936,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.1,,,,,,,600,0,0
31-Jul-24 20:12:52:929,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:12:54:928,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:12:56:932,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:12:58:929,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:13:00:928,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:13:02:928,DRUPLUS999,,,0,0,1,0,86.72,86.72,144.3,,,,,,,600,0,0
31-Jul-24 20:13:04:933,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:13:06:928,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:13:08:928,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.1,,,,,,,600,0,0
31-Jul-24 20:13:10:927,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.4,,,,,,,600,0,0
31-Jul-24 20:13:12:930,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:13:14:928,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:13:16:928,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.1,,,,,,,600,0,0
31-Jul-24 20:13:18:930,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:13:20:928,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:13:22:929,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:13:24:929,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.1,,,,,,,600,0,0
31-Jul-24 20:13:26:931,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:13:28:929,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:13:30:929,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:13:32:937,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.1,,,,,,,600,0,0
31-Jul-24 20:13:34:930,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:13:36:929,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:13:38:931,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:13:40:931,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.1,,,,,,,600,0,0
31-Jul-24 20:13:42:930,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:13:44:930,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:13:46:929,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:13:48:929,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.1,,,,,,,600,0,0
31-Jul-24 20:13:50:937,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:13:52:930,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:13:54:929,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:13:56:930,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:13:58:933,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.1,,,,,,,600,0,0
31-Jul-24 20:14:00:930,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.4,,,,,,,600,0,0
31-Jul-24 20:14:02:938,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:14:04:932,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:14:06:932,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.1,,,,,,,600,0,0
31-Jul-24 20:14:08:935,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.4,,,,,,,600,0,0
31-Jul-24 20:14:10:937,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:14:12:936,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:14:14:932,DRUPLUS999,,,0,0,1,0,86.72,86.9,144.1,,,,,,,600,0,0
31-Jul-24 20:14:16:934,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.4,,,,,,,600,0,0
31-Jul-24 20:14:18:934,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:14:20:936,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:14:22:933,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.1,,,,,,,600,0,0
31-Jul-24 20:14:24:932,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:14:26:933,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:14:28:935,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:14:30:938,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.1,,,,,,,600,0,0
31-Jul-24 20:14:32:936,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.2,,,,,,,600,0,0
31-Jul-24 20:14:34:938,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:14:36:936,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:14:38:937,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.1,,,,,,,600,0,0
31-Jul-24 20:14:40:938,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.1,,,,,,,600,0,0
31-Jul-24 20:14:42:936,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.4,,,,,,,600,0,0
31-Jul-24 20:14:44:938,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.2,,,,,,,600,0,0
31-Jul-24 20:14:46:937,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:14:48:942,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.1,,,,,,,600,0,0
31-Jul-24 20:14:50:938,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.4,,,,,,,600,0,0
31-Jul-24 20:14:52:938,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:14:54:937,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:14:56:942,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.1,,,,,,,600,0,0
31-Jul-24 20:14:58:942,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.4,,,,,,,600,0,0
31-Jul-24 20:15:00:938,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:15:02:938,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.3,,,,,,,600,0,0
31-Jul-24 20:15:04:938,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.1,,,,,,,600,0,0
31-Jul-24 20:15:06:938,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.3,,,,,,,600,0,0
31-Jul-24 20:15:08:940,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.3,,,,,,,600,0,0
31-Jul-24 20:15:10:946,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.2,,,,,,,600,0,0
31-Jul-24 20:15:12:943,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.1,,,,,,,600,0,0
31-Jul-24 20:15:14:942,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:15:16:943,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:15:18:941,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:15:20:947,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:15:22:940,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.1,,,,,,,600,0,0
31-Jul-24 20:15:24:956,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.4,,,,,,,600,0,0
31-Jul-24 20:15:26:940,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:15:28:940,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:15:30:940,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.1,,,,,,,600,0,0
31-Jul-24 20:15:32:941,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.5,,,,,,,600,0,0
31-Jul-24 20:15:34:943,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:15:36:942,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:15:38:943,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.1,,,,,,,600,0,0
31-Jul-24 20:15:40:947,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.4,,,,,,,600,0,0
31-Jul-24 20:15:42:941,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:15:44:942,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:15:46:942,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.1,,,,,,,600,0,0
31-Jul-24 20:15:48:941,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:15:50:942,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.4,,,,,,,600,0,0
31-Jul-24 20:15:52:943,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:15:54:941,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.1,,,,,,,600,0,0
31-Jul-24 20:15:56:941,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:15:58:944,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.4,,,,,,,600,0,0
31-Jul-24 20:16:00:941,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:16:02:941,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:16:04:941,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.1,,,,,,,600,0,0
31-Jul-24 20:16:06:941,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.4,,,,,,,600,0,0
31-Jul-24 20:16:08:942,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:16:10:942,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:16:12:942,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.1,,,,,,,600,0,0
31-Jul-24 20:16:14:942,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.5,,,,,,,600,0,0
31-Jul-24 20:16:16:943,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:16:18:952,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.4,,,,,,,600,0,0
31-Jul-24 20:16:20:948,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.1,,,,,,,600,0,0
31-Jul-24 20:16:22:947,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.3,,,,,,,600,0,0
31-Jul-24 20:16:24:943,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.4,,,,,,,600,0,0
31-Jul-24 20:16:26:945,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:16:28:943,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:16:30:945,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.1,,,,,,,600,0,0
31-Jul-24 20:16:32:945,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.5,,,,,,,600,0,0
31-Jul-24 20:16:34:943,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.4,,,,,,,600,0,0
31-Jul-24 20:16:36:944,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:16:38:952,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.1,,,,,,,600,0,0
31-Jul-24 20:16:40:944,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.5,,,,,,,600,0,0
31-Jul-24 20:16:42:944,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:16:44:945,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.4,,,,,,,600,0,0
31-Jul-24 20:16:46:944,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.1,,,,,,,600,0,0
31-Jul-24 20:16:48:947,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.4,,,,,,,600,0,0
31-Jul-24 20:16:50:945,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:16:52:945,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.4,,,,,,,600,0,0
31-Jul-24 20:16:54:948,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.1,,,,,,,600,0,0
31-Jul-24 20:16:56:948,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:16:58:945,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.4,,,,,,,600,0,0
31-Jul-24 20:17:00:946,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.4,,,,,,,600,0,0
31-Jul-24 20:17:02:947,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:17:04:948,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.2,,,,,,,600,0,0
31-Jul-24 20:17:06:947,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.5,,,,,,,600,0,0
31-Jul-24 20:17:08:947,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.4,,,,,,,600,0,0
31-Jul-24 20:17:10:948,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:17:12:946,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.1,,,,,,,600,0,0
31-Jul-24 20:17:14:946,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.5,,,,,,,600,0,0
31-Jul-24 20:17:16:947,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.4,,,,,,,600,0,0
31-Jul-24 20:17:18:947,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.4,,,,,,,600,0,0
31-Jul-24 20:17:20:948,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.1,,,,,,,600,0,0
31-Jul-24 20:17:22:948,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.4,,,,,,,600,0,0
31-Jul-24 20:17:24:954,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.4,,,,,,,600,0,0
31-Jul-24 20:17:26:951,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.4,,,,,,,600,0,0
31-Jul-24 20:17:28:948,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:17:30:948,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:17:32:952,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.5,,,,,,,600,0,0
31-Jul-24 20:17:34:950,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:17:36:958,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.2,,,,,,,600,0,0
31-Jul-24 20:17:38:956,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.1,,,,,,,600,0,0
31-Jul-24 20:17:40:950,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.6,,,,,,,600,0,0
31-Jul-24 20:17:42:948,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.4,,,,,,,600,0,0
31-Jul-24 20:17:44:950,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.4,,,,,,,600,0,0
31-Jul-24 20:17:46:948,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.1,,,,,,,600,0,0
31-Jul-24 20:17:48:948,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.6,,,,,,,600,0,0
31-Jul-24 20:17:50:952,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.5,,,,,,,600,0,0
31-Jul-24 20:17:52:954,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.5,,,,,,,600,0,0
31-Jul-24 20:17:54:956,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.1,,,,,,,600,0,0
31-Jul-24 20:17:56:951,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.4,,,,,,,600,0,0
31-Jul-24 20:17:58:952,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.5,,,,,,,600,0,0
31-Jul-24 20:18:00:952,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.4,,,,,,,600,0,0
31-Jul-24 20:18:02:954,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.1,,,,,,,600,0,0
31-Jul-24 20:18:04:953,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.3,,,,,,,600,0,0
31-Jul-24 20:18:06:955,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.6,,,,,,,600,0,0
31-Jul-24 20:18:08:952,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.4,,,,,,,600,0,0
31-Jul-24 20:18:10:952,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:18:12:955,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.1,,,,,,,600,0,0
31-Jul-24 20:18:14:958,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.6,,,,,,,600,0,0
31-Jul-24 20:18:16:953,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.5,,,,,,,600,0,0
